audio_path,category
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/cough027.wav,coughing+cough
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/cough033.wav,coughing+cough
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/cough040.wav,coughing+cough
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/cough047.wav,coughing+cough
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/cough059.wav,coughing+cough
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/cough066.wav,coughing+cough
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/cough075.wav,coughing+cough
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/cough081.wav,coughing+cough
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/cough089.wav,coughing+cough
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/cough092.wav,coughing+cough
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/cough098.wav,coughing+cough
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/cough130.wav,coughing+cough
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/cough134.wav,coughing+cough
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/cough140.wav,coughing+cough
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/cough149.wav,coughing+cough
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/cough151.wav,coughing+cough
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/cough168.wav,coughing+cough
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam001.wav,doorslam
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam002.wav,doorslam
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam004.wav,doorslam
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam005.wav,doorslam
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam006.wav,doorslam
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam007.wav,doorslam
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam008.wav,doorslam
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam009.wav,doorslam
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam010.wav,doorslam
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam011.wav,doorslam
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam012.wav,doorslam
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam013.wav,doorslam
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam014.wav,doorslam
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam015.wav,doorslam
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam016.wav,doorslam
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam017.wav,doorslam
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam018.wav,doorslam
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam021.wav,doorslam
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam022.wav,doorslam
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam023.wav,doorslam
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/drawer001.wav,drawer
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/drawer002.wav,drawer
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/drawer005.wav,drawer
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/drawer007.wav,drawer
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/drawer008.wav,drawer
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/drawer010.wav,drawer
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/drawer012.wav,drawer
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/drawer017.wav,drawer
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/drawer022.wav,drawer
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/drawer023.wav,drawer
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/drawer027.wav,drawer
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/drawer029.wav,drawer
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/drawer032.wav,drawer
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/drawer034.wav,drawer
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/drawer040.wav,drawer
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/drawer047.wav,drawer
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/drawer050.wav,drawer
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/drawer053.wav,drawer
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/drawer072.wav,drawer
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/drawer076.wav,drawer
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard005.wav,keyboard_typing+keyboard
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard007.wav,keyboard_typing+keyboard
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard009.wav,keyboard_typing+keyboard
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard012.wav,keyboard_typing+keyboard
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard014.wav,keyboard_typing+keyboard
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard017.wav,keyboard_typing+keyboard
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard023.wav,keyboard_typing+keyboard
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard025.wav,keyboard_typing+keyboard
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard035.wav,keyboard_typing+keyboard
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard037.wav,keyboard_typing+keyboard
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard040.wav,keyboard_typing+keyboard
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard044.wav,keyboard_typing+keyboard
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard045.wav,keyboard_typing+keyboard
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard047.wav,keyboard_typing+keyboard
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard049.wav,keyboard_typing+keyboard
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard057.wav,keyboard_typing+keyboard
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard058.wav,keyboard_typing+keyboard
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard064.wav,keyboard_typing+keyboard
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard066.wav,keyboard_typing+keyboard
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard068.wav,keyboard_typing+keyboard
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop001.wav,keysDrop
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop002.wav,keysDrop
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop003.wav,keysDrop
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop004.wav,keysDrop
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop006.wav,keysDrop
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop008.wav,keysDrop
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop014.wav,keysDrop
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop016.wav,keysDrop
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop017.wav,keysDrop
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop020.wav,keysDrop
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop021.wav,keysDrop
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop022.wav,keysDrop
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop024.wav,keysDrop
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop026.wav,keysDrop
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop027.wav,keysDrop
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop028.wav,keysDrop
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop029.wav,keysDrop
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop030.wav,keysDrop
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop031.wav,keysDrop
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop072.wav,keysDrop
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock001.wav,door_wood_knock+knock
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock002.wav,door_wood_knock+knock
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock003.wav,door_wood_knock+knock
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock010.wav,door_wood_knock+knock
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock013.wav,door_wood_knock+knock
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock014.wav,door_wood_knock+knock
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock017.wav,door_wood_knock+knock
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock018.wav,door_wood_knock+knock
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock027.wav,door_wood_knock+knock
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock032.wav,door_wood_knock+knock
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock045.wav,door_wood_knock+knock
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock048.wav,door_wood_knock+knock
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock054.wav,door_wood_knock+knock
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock063.wav,door_wood_knock+knock
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock064.wav,door_wood_knock+knock
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock065.wav,door_wood_knock+knock
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock067.wav,door_wood_knock+knock
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock069.wav,door_wood_knock+knock
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock070.wav,door_wood_knock+knock
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock072.wav,door_wood_knock+knock
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter005.wav,laughter
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter008.wav,laughter
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter022.wav,laughter
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter033.wav,laughter
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter036.wav,laughter
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter039.wav,laughter
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter056.wav,laughter
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter067.wav,laughter
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter075.wav,laughter
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter077.wav,laughter
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter079.wav,laughter
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter087.wav,laughter
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter101.wav,laughter
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter108.wav,laughter
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter115.wav,laughter
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter119.wav,laughter
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter121.wav,laughter
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter129.wav,laughter
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter134.wav,laughter
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter144.wav,laughter
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn002.wav,pageturn
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn005.wav,pageturn
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn018.wav,pageturn
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn021.wav,pageturn
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn024.wav,pageturn
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn031.wav,pageturn
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn033.wav,pageturn
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn036.wav,pageturn
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn037.wav,pageturn
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn040.wav,pageturn
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn044.wav,pageturn
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn048.wav,pageturn
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn051.wav,pageturn
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn054.wav,pageturn
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn057.wav,pageturn
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn058.wav,pageturn
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn064.wav,pageturn
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn068.wav,pageturn
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn075.wav,pageturn
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn081.wav,pageturn
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/phone036.wav,phone
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/phone037.wav,phone
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/phone038.wav,phone
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/phone042.wav,phone
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/phone043.wav,phone
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/phone044.wav,phone
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/phone046.wav,phone
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/phone048.wav,phone
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/phone051.wav,phone
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/phone052.wav,phone
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/phone054.wav,phone
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/phone058.wav,phone
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/phone059.wav,phone
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/phone061.wav,phone
/DATA_ROOT/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/phone062.wav,phone
